case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh,milp_ESS_N1_reserve_MW,milp_N1_largest_output_MW,milp_N1_min_margin_MW
case2_ga_twostage,34,cruising,2025-03-25T23:00:00+00:00,0.5,8.996936449794191,33.78389177861051,127.02984530481405,33.86572098945171,127.18095377560307,56.85934416103035,348.4350060746549,17.993872899588382,18.285971671193682,18.285971671193682,-0.29209877160530057,2.0792517708281637,131.6179212916444,0.15028959154786967,237.82015788497768,0.5292728543281555,4.749542236328125,187.25018273422063,13.471500018524907,3.5,16.971500018524907,13202.070018154409,13471.500018524906,995947.2048140637,989941.5163440374,4330.31025010738,1675.3782199189393,10.006602611212006,11.564993925345131,1488.7226563975958,16.400725240302453,0.5707747781975477,0.0,0.6705786196805258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.8007252403024503,1,0,700.1781387951913,4.429225221802453,7.5600000000000005,2.4284999815000017
case2_ga_twostage,35,cruising,2025-03-25T23:30:00+00:00,0.5,8.918271243200614,33.86572098945171,127.18095377560307,33.951063838730434,127.32743980653396,54.890795662807015,347.559308505651,17.83654248640123,18.089723524911886,18.089723524911886,-0.2531810385106589,2.1134885910826413,136.6088205084756,0.18275141917588297,190.34605395523485,0.5292728543281555,4.749542236328125,187.25018273422063,13.002011756969013,3.5,16.50201175696901,12741.971521829633,13002.011756969014,972342.7526923809,966274.9286925455,4384.607628106636,1683.2163717287533,9.708294863824385,12.440691494348991,1497.3341361942646,16.502011757,0.0,0.0,0.6705786196805258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.9020117569999977,1,0,717.4010983885291,5.0,7.5600000000000005,2.897988243000002
case2_ga_twostage,36,cruising,2025-03-26T00:00:00+00:00,0.5,9.042413058829553,33.951063838730434,127.32743980653396,34.022219837442904,127.48752295860858,61.76074579645339,348.6143841851653,18.084826117659105,18.055116851253274,18.055116851253274,0.029709266405831693,2.0471042483435586,136.93747085159413,0.11450717095796605,144.09034587009577,0.5634525418281555,4.685821533203125,188.99237220546468,12.92302358353089,3.5,16.42302358353089,12664.563111860272,12923.02358353089,968367.1840273332,962155.3934772607,4278.5242961086005,1933.2662539638495,10.024635483656288,11.385615814834688,1490.6184835837382,16.4230235835,0.0,0.0,0.6705786196805258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.8230235835000004,1,0,703.9697931674765,5.0,7.5600000000000005,2.9769764164999994
case2_ga_twostage,37,cruising,2025-03-26T00:30:00+00:00,0.5,9.133114117631806,34.022219837442904,127.48752295860858,34.0872497249604,127.65350314221378,64.64441477999641,350.3196793426842,18.26622823526361,18.075528716895317,18.075528716895317,0.1906995183682928,1.8347070049362757,133.77972300638913,0.09815908646111508,62.728685668570776,0.5634525418281555,4.685821533203125,188.99237220546468,12.961626499265323,3.5,16.46162649926532,12702.393969280016,12961.626499265323,970238.9311120523,964583.2661169744,3762.8217219532535,1892.843273124666,10.195576806205574,9.680320657315825,1493.900541653687,16.4616264993,0.0,0.0,0.6705786196805258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.861626499299999,1,0,710.5339093073742,5.0,7.5600000000000005,2.938373500700001
case2_ga_twostage,38,cruising,2025-03-26T01:00:00+00:00,0.5,9.104261285857408,34.0872497249604,127.65350314221378,34.14880730018634,127.82089185678517,66.00191989273837,351.36325000694876,18.208522571714816,17.970189393045455,17.970189393045455,0.23833317866936096,1.6172212939452737,135.07540730632675,0.12911559596065084,47.73507223973817,0.5634525418281555,4.685821533203125,188.99237220546468,12.707097088911851,3.5,16.20709708891185,12452.955147133613,12707.09708891185,957242.9561451715,952112.9859383464,3267.8064425118596,1862.1637643133552,10.058954398325683,8.636749993051243,1472.2601995155246,16.2070970889,0.0,0.0,0.6705786196805258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.607097088899999,1,0,667.2532250310492,5.0,7.5600000000000005,3.192902911100001
case2_ga_twostage,39,cruising,2025-03-26T01:30:00+00:00,0.5,9.052011575672623,34.14880730018634,127.82089185678517,34.2592740298541,127.94495150389282,42.85133403639587,351.7779848946696,18.104023151345245,17.88417681191072,17.88417681191072,0.21984633943452497,1.333320885625492,143.70253506165943,0.11929985238151837,24.29655725884075,0.7035892605781555,4.801055908203125,195.07048933730766,12.537770833203187,3.5,16.037770833203187,12287.015416539123,12537.770833203187,948861.7850296226,942038.6216828084,2577.79500851074,4245.368338303504,9.156613966856886,8.222015105330398,1457.8639138345752,16.0377708332,0.0,0.0,0.6705786196805258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.437770833199999,1,0,638.4606536691505,5.0,7.5600000000000005,3.3622291668000006
case2_ga_twostage,40,cruising,2025-03-26T02:00:00+00:00,0.5,9.096668854016912,34.2592740298541,127.94495150389282,34.35854056177438,128.08352137589898,49.02723505240482,353.6946401672507,18.193337708033823,18.08465749299123,18.08465749299123,0.10868021504259394,1.036429066301859,137.9871390451315,0.12705547247587323,345.1338664559051,0.5173099637031555,4.568634033203125,184.09393877560407,12.949388545266899,3.5,16.4493885452669,12690.40077436156,12949.388545266898,969321.731554045,965670.8770386331,2099.0639246174132,1551.7905907944792,9.435344152066687,6.3053598327492635,1067.75511495433,11.4493885453,5.0,0.0,0.4128466609175258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,1.8,1,0,359.9708625,2.0893885452999994,1,0,409.17906300866025,0.0,7.5600000000000005,2.9506114547000006
case2_ga_twostage,41,cruising,2025-03-26T02:30:00+00:00,0.5,9.064159927212511,34.35854056177438,128.08352137589898,34.45037476060208,128.22874980657167,52.49200320095672,355.2847091203714,18.128319854425023,18.100951921843073,18.100951921843073,0.027367932581950784,0.7945008364707661,131.98889099645695,0.035057174762505645,346.17079202515686,0.5173099637031555,4.568634033203125,184.09393877560407,12.978561662297304,3.5,16.478561662297302,12718.990429051359,12978.561662297305,970716.57876405,967614.9766298985,1592.3186560590957,1509.2834780924275,9.502997136542776,4.715290879628607,1495.3403859565894,16.4785616623,0.0,0.0,0.4128466609175258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.8785616622999983,1,0,713.4135979131789,2.189225221800001,7.5600000000000005,0.1106635595000025
case2_ga_twostage,42,cruising,2025-03-26T03:00:00+00:00,0.5,9.10122087478508,34.45037476060208,128.22874980657167,34.52447062681699,128.3891880488148,60.69233457920197,357.63520729899045,18.20244174957016,18.092596777166857,18.092596777166857,0.10984497240330199,0.4611486221487916,119.97246309177683,0.09076597391065297,9.197125679265511,0.5173099637031555,4.568634033203125,184.09393877560407,12.944109995506837,3.5,16.444109995506835,12685.2277955967,12944.109995506837,968844.3144151362,966617.6751859094,816.2997910096835,1410.3394382172344,9.607892952115483,2.364792701009549,1492.411271181168,16.4441099955,0.0,0.0,0.4128466609175258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.8441099954999993,1,0,707.555368362336,2.189225221800001,7.5600000000000005,0.1451152263000015
case2_ga_twostage,43,cruising,2025-03-26T03:30:00+00:00,0.5,9.0828753565882,34.52447062681699,128.3891880488148,34.60291395680353,128.54626527565426,58.72154654041925,359.14398288990475,18.1657507131764,18.15248634880076,18.15248634880076,0.013264364375639354,0.15703047019527547,176.81704695166835,0.1340863077370188,331.6386403163718,0.5702884793281555,4.583038330078125,192.10174775674994,13.089225221835395,3.5,16.589225221835395,12827.440717398687,13089.225221835395,976207.962274228,973787.0256617735,275.2084788566036,2145.728133597898,9.272343956289584,0.8560171100952467,1504.749111203874,16.5892252218,0.0,0.0,0.4128466609175258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.989225221799999,1,0,732.231048407748,2.189225221800001,7.5600000000000005,1.7763568394002505e-15
case2_ga_twostage,44,cruising,2025-03-26T04:00:00+00:00,0.5,9.034945294774126,34.60291395680353,128.54626527565426,34.68788494602975,128.69722834880304,55.5782378360565,0.7522094002119352,18.06989058954825,18.079137436064066,18.079137436064066,-0.009246846515815168,0.2745538088761657,261.2172534238974,0.07001291169701312,321.6823094561403,0.5702884793281555,4.583038330078125,192.10174775674994,12.915669077201633,3.5,16.415669077201635,12657.355695657601,12915.669077201634,967432.3310994492,965013.0794404662,230.33503230976643,2188.916626673241,9.04920592020263,0.7522094002119342,1489.9931961863442,16.4156690772,0.0,0.0,0.4128466609175258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.8156690772,1,0,702.7192183726883,2.189225221800001,7.5600000000000005,0.1735561446000009
case2_ga_twostage,45,cruising,2025-03-26T04:30:00+00:00,0.5,9.11117447281993,34.68788494602975,128.69722834880304,34.77590738703222,128.84764139134234,54.503342454404724,2.1111608898222696,18.22234894563986,18.075292890357733,18.075292890357733,0.14705605528212967,0.4178098458522343,288.1371834924392,0.11575951002689579,5.311487436935707,0.5702884793281555,4.583038330078125,192.10174775674994,12.914147305975016,3.5,16.414147305975014,12655.864359855515,12914.147305975015,967419.8092936871,964555.1842480941,658.4658916381287,2206.159153954891,9.132839532765656,2.11116088982227,1489.8638136942689,16.414147306,0.0,0.0,0.4128466609175258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.8141473059999997,1,0,702.4604533885375,2.189225221800001,7.5600000000000005,0.1750779158000011
case2_ga_twostage,46,cruising,2025-03-26T05:00:00+00:00,0.5,9.107398787051721,34.77590738703222,128.84764139134234,34.86407188437252,128.99799761661134,54.420435412206636,2.2519100083353365,18.214797574103443,18.076319033181672,18.076319033181672,0.13847854092176962,0.3989219250223449,299.5338591277333,0.14594498877137244,353.63787858452577,0.4931400418281556,4.593048095703125,190.1486147224636,12.880432877327982,3.5,16.380432877327983,12622.824219781422,12880.432877327981,965391.6227857322,964677.3811949113,714.2415908208225,0.0,9.20973011198444,2.251910008335337,1486.9973796310533,16.3804328773,0.0,0.0,0.4128466609175258,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.780432877299998,1,0,696.7275852621066,2.189225221800001,7.5600000000000005,0.2087923445000026
case2_ga_twostage,47,approach,2025-03-26T05:30:00+00:00,0.5,9.090201141046753,34.86407188437252,128.99799761661134,34.95,129.15,55.376826536801765,1.2459245563571628,18.180402282093507,17.964093051475846,17.964093051475846,0.21630923061765975,0.205517584955696,315.83124144571025,0.11978298848797014,33.65705454538107,0.49314004182815546,4.593048095703125,190.1486147224636,12.614186871495455,2.5,15.114186871495455,12361.903134065547,12614.186871495456,951800.5354227624,951395.7641259219,404.77129684045985,0.0,9.320921114839766,1.2459245563571628,1193.209799263407,12.924961649700963,2.189225221799038,0.0,0.3,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,1.8,1,0,359.9708625,3.5649616497009613,1,0,660.0884316268138,0.0,7.5600000000000005,1.4750383502990392
