case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh
case1_astar_fixed,34,cruising,2025-03-25T23:00:00+00:00,0.5,8.741301728626334,31.979999734685027,124.1505883401277,31.90999993367148,124.00014708503305,241.30213770349002,31.620811599239918,18.444609212929507,18.611574506552458,18.611574506552458,-0.16696529362295043,7.824346544788151,170.20036445416662,0.08800631786568824,48.72439955368975,0.9355228543281555,4.727569580078125,172.12517979596387,14.191948622774971,3.5,17.691948622774973,13908.109650319471,14191.948622774971,1030943.9572396943,1030392.6210565413,-4732.826240121785,5284.162423274686,14.119102193933166,31.620811599239918,1594.7224105876232,17.6919486228,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,8.511948622799999,1,0,1535.4064436252465,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,35,cruising,2025-03-25T23:30:00+00:00,0.5,8.731627103001586,31.90999993367148,124.00014708503305,31.839999983418085,123.85003677125934,241.26708881199102,32.02477052384573,18.444609212929507,18.675463129454965,18.675463129454965,-0.23085391652545953,7.900396179036528,169.6815457929892,0.11923253997059491,56.17198922836663,0.9355228543281555,4.727569580078125,172.12517979596387,14.341676100570307,3.5,17.841676100570307,14054.8425785589,14341.676100570307,1038192.4661713891,1038509.9662913863,-5615.791148131274,5298.291028134111,14.135521369261712,32.02477052384574,1608.0166427824117,17.8416761006,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,8.661676100600001,1,0,1561.9949080148235,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,36,cruising,2025-03-26T00:00:00+00:00,0.5,8.845051602072948,31.839999983418085,123.85003677125934,31.769999995854725,123.69750919281586,241.6703224428769,32.26960130190947,18.444609212929507,18.666971520870185,18.666971520870185,-0.22236230794067713,7.9754466512464255,169.96534979695645,0.12834049226638014,34.710411255620315,0.9355228543281555,4.727569580078125,172.12517979596385,14.309964992225755,3.5,17.809964992225755,14023.76569238124,14309.964992225754,1036552.826580357,1037427.5750856585,-6185.527131875414,5310.77862657397,14.182909645061667,32.26960130190947,1605.2010284114356,17.8099649922,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,8.629964992200001,1,0,1556.3636792728712,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,37,cruising,2025-03-26T00:30:00+00:00,0.5,8.99005447258024,31.769999995854725,123.69750919281586,31.699999998963875,123.54187729820492,242.16894629223935,32.60051316314554,18.444609212929507,18.65781386205447,18.65781386205447,-0.2132046491249636,8.15421689491045,170.7427098768307,0.11210949826005527,50.22367809663847,0.9272220730781555,4.676300048828125,169.00799053365623,14.271066057473236,3.5,17.771066057473234,13985.644736323771,14271.066057473236,1034512.538474057,1036261.489019559,-7064.647048234071,5315.6965027320875,14.346344131326601,32.60051316314554,1601.7472103305454,17.7710660575,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,8.5910660575,1,0,1549.4560431110908,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,38,cruising,2025-03-26T01:00:00+00:00,0.5,8.805091944478972,31.699999998963875,123.54187729820492,31.629999999741155,123.39046932455213,241.5293545525331,32.13632117113339,18.444609212929507,18.801149902001214,18.801149902001214,-0.35654068907170683,8.295628833523647,171.91629830653568,0.1849737356592082,68.96031727848728,0.9823978543281554,4.551300048828125,170.2111144391863,14.67504084137079,3.5,18.175040841370787,14381.540024543372,14675.040841370788,1054561.619438459,1054657.583723986,-6263.467901461222,6167.5036159340525,14.618318314442782,32.13632117113339,1637.6159410199095,18.1750408414,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,8.995040841400002,1,0,1621.1935044898191,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,39,cruising,2025-03-26T01:30:00+00:00,0.5,8.875184364384312,31.629999999741155,123.39046932455213,31.55999999993547,123.23761733113886,241.77516161929572,32.06457276882048,18.444609212929507,18.844478646571503,18.844478646571503,-0.39986943364199495,8.425497793568418,172.9933600818914,0.2072479159908491,68.75856053357859,0.9823978543281555,4.551300048828125,170.21111443918633,14.79101435779,3.5,18.29101435779,14495.194070634201,14791.014357790002,1060226.0820537265,1060279.9759804127,-6246.182365090557,6192.288438404502,14.795062215838039,32.06457276882048,1647.913174888546,18.2910143578,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,9.111014357800002,1,0,1641.7879722270923,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,40,cruising,2025-03-26T02:00:00+00:00,0.5,9.009607133681353,31.55999999993547,123.23761733113886,31.489999999984036,123.08190433278548,242.2344619970006,32.24729343213968,18.444609212929507,18.71343773017281,18.71343773017281,-0.2688285172433035,8.582381066242007,173.8356666839751,0.13840429271507187,59.98056079598504,0.9750736355781554,4.363800048828125,167.750184102552,14.436125592861492,3.5,17.936125592861494,14147.403081004262,14436.125592861492,1042796.6799761307,1043363.6284382048,-6823.455450957109,6256.506988883037,14.955041358164735,32.24729343213968,1616.4027686944055,17.9361255929,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,8.756125592900002,1,0,1578.767159838811,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,41,cruising,2025-03-26T02:30:00+00:00,0.5,8.821332900717795,31.489999999984036,123.08190433278548,31.419999999996172,122.93047608319708,241.5864071761935,31.996078240172,18.444609212929507,18.909187729831444,18.909187729831444,-0.4645785169019374,8.720223508418913,174.3816017607267,0.25880283131986437,84.1459242908067,0.9750736355781554,4.363800048828125,167.750184102552,14.963636184506612,3.5,18.463636184506612,14664.36346081648,14963.636184506611,1068616.553795477,1068730.7272998071,-6398.315405440374,6284.141901110066,15.172154273057275,31.996078240172,1654.03837755,18.36,0.1036361845000009,0.0,0.4111734843041727,9.18,1,0,1654.03837755,9.18,1,0,1654.03837755,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,42,cruising,2025-03-26T03:00:00+00:00,0.5,8.890892355209868,31.419999999996172,122.93047608319708,31.3499999999992,122.77761902079993,241.82933538561497,32.251585939352566,18.444609212929507,19.19141176650858,19.19141176650858,-0.7468025535790712,8.75983136204774,174.26488765019474,0.39753725579417926,76.71946811565724,0.9750736355781555,4.363800048828125,167.750184102552,15.734361291282536,3.5,19.234361291282536,15419.674065456884,15734.361291282536,1105707.3212429404,1106363.060477639,-7034.31091325011,6378.571678551278,15.172824278686093,32.251585939352566,1654.03837755,18.36,0.8743612913000014,0.0,0.3661033146495136,9.18,1,0,1654.03837755,9.18,1,0,1654.03837755,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,43,cruising,2025-03-26T03:30:00+00:00,0.5,9.025469055095984,31.3499999999992,122.77761902079993,31.279999999999948,122.62190475520059,242.28731036701532,32.67423641743318,18.444609212929507,19.196481251805046,19.196481251805046,-0.7518720388755408,8.755927942820374,173.80702184063435,0.39088717040100546,53.99048249907197,0.9750736355781556,4.363800048828125,167.750184102552,15.73181738156568,3.5,19.23181738156568,15417.181033934365,15731.81738156568,1105456.891191786,1107050.7969226877,-7995.515912311991,6401.610181410267,15.088238490757684,32.67423641743318,1654.03837755,18.36,0.8718173815999997,0.0,0.32116427436083406,9.18,1,0,1654.03837755,9.18,1,0,1654.03837755,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,44,cruising,2025-03-26T04:00:00+00:00,0.5,8.949687762716888,31.279999999999948,122.62190475520059,31.21000000000013,122.46797618880069,242.03118034748957,32.568939746162826,18.444609212929507,19.039013582494782,19.039013582494782,-0.5944043695652756,8.679928519080951,173.41346479122285,0.3650755184420292,28.918872673177823,0.8508060574531555,4.032257080078125,163.79706138129842,15.269993167481262,3.5,18.76999316748126,14964.593304131637,15269.993167481261,1083080.0761300018,1085883.5712027391,-7661.053332690765,4857.558259953511,15.014427741246504,32.568939746162826,1654.03837755,18.36,0.4099931675000015,0.0,0.30003060593298964,9.18,1,0,1654.03837755,9.18,1,0,1654.03837755,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,45,cruising,2025-03-26T04:30:00+00:00,0.5,9.162065047715956,31.21000000000013,122.46797618880069,31.140000000000164,122.30949404720066,242.73642983101814,32.75784409100731,18.444609212929507,18.896820246374602,18.896820246374602,-0.4522110334450964,8.579422675112491,173.2205225789717,0.29853441109210693,23.929707980775817,0.7756107449531555,3.583038330078125,169.83612314934834,14.860593755060588,3.5,18.360593755060588,14563.381879959377,14860.593755060589,1063049.5837899349,1067110.549993016,-7947.668971312586,3886.7027682316184,14.853252307640975,32.757844091007314,1654.03837755,18.36,0.0005937550999988161,0.0,0.3,9.18,1,0,1654.03837755,9.18,1,0,1654.03837755,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,46,cruising,2025-03-26T05:00:00+00:00,0.5,9.105255985594994,31.140000000000164,122.30949404720066,31.070000000000125,122.15237351180046,242.5512969821147,32.472041422623924,18.444609212929507,18.690717154877028,18.690717154877028,-0.24610794194752258,8.413588446322587,172.81484243111728,0.14597976819322112,32.69807412109716,0.7756107449531554,3.583038330078125,169.83612314934834,14.32973727596956,3.5,17.82973727596956,14043.142530450168,14329.737275969559,1037181.2063714595,1040457.0395501587,-7118.454259368958,3842.6210806698614,14.701142842450576,32.472041422623924,1606.9566001723488,17.829737276,0.0,0.0,0.3,9.18,1,0,1654.03837755,8.649737276,1,0,1559.8748227946974,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,47,approach,2025-03-26T05:30:00+00:00,0.5,8.89457055520672,31.070000000000125,122.15237351180046,31.0,122.0,241.8415205196987,31.13036385043418,18.444609212929507,18.5919584832952,18.5919584832952,-0.14734927036569267,8.008725302312182,172.93885504488009,0.09032809081209409,28.89680833917192,0.6213138699531555,3.343048095703125,165.59393428700443,14.100590074215662,2.5,16.60059007421566,13818.578272731347,14100.590074215661,1026092.235403195,1027912.4166116567,-3852.4832914628378,2032.302083001256,14.452785470808063,31.13036385043418,1497.8211993601453,16.6005900742,0.0,0.0,0.3,7.5600000000000005,1,0,1366.3603044,9.040590074199999,1,0,1629.282094320291,0.0,0,0,0.0,0.0,0,0,0.0
